C0 C1 Cinter N sigmaAdd sigmaObs sigmaV sigmaX tpsInt rmseW
1.553262 0.451861 47.185272 923.91922 1.551683 0.750462 1.073936 2.021064 16.195024 0.143995
1.442289 0.004242 68.421041 1720.978322 1.767243 0.18982 0.610315 6.939535 24.825573 0.146392
1.268398 1.139778 44.292692 601.776029 1.886511 1.814206 0.569113 10.188311 28.035478 0.122223
1.640302 1.819047 35.084736 1161.217277 1.78336 1.699657 0.376922 1.204057 9.935989 0.087226
1.495073 1.425667 38.084619 2033.799035 1.323113 0.785335 0.395797 1.287972 13.430393 0.0874
2.208949 1.241222 15.917667 1708.380589 0.361447 1.238799 1.001693 5.330806 17.307002 0.046097
0.626869 0.783159 71.103479 1722.078021 2.016292 1.263186 0.076707 5.90297 25.158944 0.127315
0.674459 0.364457 12.005081 2013.353629 0.594698 1.79556 0.17207 2.411043 17.201134 0.077913
1.703468 2.268271 41.491031 1009.697111 1.206628 0.68855 0.596147 4.82321 14.096786 0.130332
0.624201 0.758982 86.68701 1411.084313 0.633582 1.435018 0.275809 8.857382 8.875894 0.056089
2.149584 1.113694 88.507365 1767.575315 1.502412 2.025533 1.044839 5.418811 8.324148 0.058908
2.132071 2.470865 61.450563 2067.507021 1.369343 1.275788 0.960605 7.442711 22.268687 0.05239
1.43388 1.027779 27.357546 1402.995276 1.132477 0.202762 0.548606 9.505852 17.831476 0.114029
2.076773 2.105102 44.724713 1657.15008 1.491741 1.811476 0.514724 7.162878 16.473766 0.05701
1.781137 0.962672 35.142518 2084.142799 2.01277 1.068355 0.275696 9.84614 17.655123 0.130766
2.193552 0.16227 93.897225 2381.613512 1.625212 0.455463 0.257741 5.889009 19.486286 0.112257
2.392536 0.970627 66.234828 2322.187992 1.374403 0.672379 0.343541 7.082779 27.277987 0.084791
1.728161 1.353357 44.795044 1955.396303 1.59666 0.791075 0.602023 6.506564 28.653615 0.109015
1.780613 1.895991 16.945694 1783.625989 1.615197 2.089382 0.735137 0.925907 26.192786 0.07324
0.500425 2.278318 95.605257 1567.242026 2.015042 0.984711 0.156392 3.278634 15.755561 0.387488
2.278777 0.786626 35.787856 1440.142986 1.429582 2.049674 0.220193 6.952909 7.49015 0.068439
1.785075 0.896174 77.280232 1850.641991 1.723621 1.390191 0.148053 0.329266 9.385399 0.073733
0.819553 1.071519 56.333463 1392.332675 0.112492 1.960944 0.403572 0.602583 27.93257 0.057828
0.652388 1.565936 68.407328 1125.726421 1.751777 0.533064 1.050311 2.625848 17.20894 0.279664
0.494537 0.435083 81.423598 1662.85672 2.0531 1.44303 0.639689 7.094474 5.097377 0.114473
1.317666 2.051892 42.572238 1046.739345 0.777565 0.133773 0.531246 10.094942 25.818731 0.102611
1.092812 0.244458 8.307338 1632.841456 2.070929 0.969451 0.220815 8.287043 18.386699 0.160365
1.98493 1.759157 72.324113 2063.077449 0.517567 0.300807 0.785787 8.565132 26.446351 0.03391
2.296368 2.073501 19.150127 1897.311804 1.390596 1.044893 0.830106 2.830622 29.176953 0.074344
0.655472 0.911691 64.675136 2036.941356 0.691827 0.852876 0.549487 0.676882 24.984313 0.04008
0.519785 0.598652 83.205992 1963.36354 1.891732 0.203837 0.988977 0.929244 15.588786 0.159852
2.354318 1.616468 61.721446 512.216299 1.801808 0.430809 0.883812 3.668059 18.353523 0.323699
1.860451 2.418584 87.040505 2497.056994 1.596925 1.76305 0.31683 0.185752 13.042541 0.058511
1.156419 2.457081 70.094694 1440.445886 0.283649 1.414915 0.066495 8.525087 25.445726 0.064863
1.945069 2.481948 83.137787 796.601235 0.858474 0.576896 0.292751 5.202618 17.332618 0.087283
1.223792 2.151711 6.57488 1988.967849 1.082544 0.716032 0.118952 8.509391 7.574913 0.084864
1.090337 1.316791 70.392666 2092.170414 1.445644 0.989043 0.485366 1.823364 29.287795 0.088085
1.652271 2.466667 51.907279 692.02394 1.315628 1.042961 0.399941 8.186738 18.038964 0.112927
0.471967 2.213175 50.738564 2479.577815 1.150555 1.236035 0.821442 0.131912 28.311694 0.247318
1.014336 0.132884 19.602425 1600.364418 1.748882 1.023391 0.128876 6.911811 19.849649 0.126615
0.310637 1.540135 34.214344 1549.872522 0.679818 1.393006 0.685668 3.529367 9.217425 0.042941
1.10546 1.934552 92.491607 668.342544 1.006911 0.216653 0.026628 2.941911 14.133354 0.175967
0.609919 1.873493 56.704245 1343.567201 0.472061 0.301418 0.867057 8.429938 23.729263 0.056417
1.014353 0.270677 81.032595 1085.667735 1.702957 0.737404 0.141683 1.09498 21.380538 0.142112
2.454806 0.513626 42.192093 1235.971349 1.71454 1.11432 0.328486 2.542149 8.456266 0.120032
1.718712 2.032247 46.419527 1273.416333 0.158291 0.866442 0.134828 10.601363 18.675115 0.048038
0.637596 0.795743 78.446838 638.297029 0.680283 1.166291 0.316968 8.247939 10.57121 0.071233
1.229008 0.329694 16.461347 605.248571 0.582351 1.585976 0.856392 7.218868 10.085065 0.069733
2.036053 2.469958 70.635783 758.0258 0.220003 1.480466 0.279173 11.076934 22.091296 0.075633
1.2638 1.43537 24.538317 1778.994969 1.225038 0.958958 0.473985 2.119432 9.270609 0.065448
1.412195 0.480734 6.421476 1610.495628 1.181366 0.614696 1.091132 0.106825 15.56867 0.096709
2.303112 1.346271 58.676704 1808.443404 1.160831 1.607528 0.666352 1.727443 24.660436 0.050096
1.641822 0.191644 76.906856 773.467854 0.527423 1.026889 0.576731 3.724295 19.155085 0.050582
2.119748 2.104262 36.210854 774.469058 2.083527 0.155424 0.074192 3.06317 21.805524 0.278313
1.170623 1.958613 8.683808 1918.683233 1.19473 1.891696 0.232452 0.574604 9.55923 0.064824
0.712204 0.067507 42.304916 2358.408613 1.825433 1.275542 0.940281 4.219415 23.825309 0.098171
2.144022 0.173801 80.33983 2014.211881 0.914922 1.471848 0.108563 8.723497 12.73827 0.039625
2.162364 1.124236 70.704967 478.223107 1.41746 2.058392 0.611832 5.589563 12.644753 0.114975
0.737876 1.683823 49.472512 1319.825978 1.683064 1.685354 0.933432 4.411145 23.000827 0.086973
1.382035 0.539806 90.314739 769.343114 1.505266 0.611014 0.939182 9.376042 8.050192 0.167418
0.919466 1.082527 65.37381 681.395261 1.626958 0.365308 0.534207 7.551182 13.862402 0.23933
0.562872 1.151158 55.334196 768.414731 1.167299 0.883528 0.904659 7.473438 17.963367 0.12934
0.634745 2.084318 15.7589 889.270193 1.477477 1.203863 0.341321 10.730999 15.315316 0.207117
0.908609 2.467797 59.085733 2335.493549 1.56856 1.066942 0.540635 7.591296 15.223315 0.090558
0.906953 0.40359 22.004066 1607.524107 1.977606 0.654806 0.211695 4.348648 8.325508 0.168112
2.142461 0.34735 68.25094 2217.363971 0.542966 1.35526 1.008897 2.757929 24.537668 0.032818
2.035225 2.275602 25.300183 1375.074 1.130691 2.070715 0.90586 0.974922 9.369158 0.071706
0.525208 2.407112 5.694256 1890.947413 0.776008 1.177865 0.367643 3.807836 8.899218 0.054658
1.560101 1.120125 51.724743 1887.174092 2.023165 1.45997 0.570272 6.610881 10.0 0.108308
2.006819 0.936781 26.627992 1427.992495 0.601564 1.15561 0.629248 5.102578 20.65297 0.04702
0.519355 1.878483 24.67502 1383.842206 1.505615 1.289051 0.255332 8.752948 14.416779 0.14741
2.075165 0.41768 72.758108 2496.342072 0.98927 1.296432 0.492162 7.90961 21.589395 0.039056
0.345893 0.34809 20.592266 1612.061386 0.411943 1.348884 0.205862 6.795423 11.332595 0.067066
1.062718 1.426145 5.06883 741.273628 1.406355 0.354871 0.375058 1.690825 18.051233 0.198904
1.622877 0.573696 97.080495 1930.764008 1.630231 0.335914 0.539237 5.108899 13.625005 0.125922
1.389059 2.348661 95.106032 1853.064443 0.757211 1.685646 0.115548 7.473505 16.313732 0.053837
0.904463 1.863792 5.559474 2174.927068 1.31281 0.355735 1.05705 9.785882 6.055591 0.132877
0.723208 2.250484 43.550047 1931.9059 0.506829 0.878008 0.053972 10.743215 11.557827 0.037915
0.458111 1.265709 21.836389 810.194866 0.266717 1.498759 0.394395 9.01646 16.545911 0.067156
2.039443 0.843056 48.106561 1407.037348 0.156775 1.522033 0.428205 4.30509 7.467196 0.057123
0.375287 1.49074 50.897183 2305.271966 1.754927 1.692906 1.095327 3.30974 13.624922 0.133549
0.865176 0.425199 83.412093 1209.763133 1.311796 1.654562 0.656461 4.222373 29.488774 0.065202
1.350581 0.362233 64.652015 726.897897 0.808363 0.260713 0.571248 6.428161 16.626898 0.096855
0.811726 1.930677 32.094528 2163.783564 1.479679 1.032079 0.357497 4.754216 9.343892 0.113154
2.347248 1.936309 54.573684 862.710685 1.107957 1.653661 0.904858 7.380442 14.607734 0.068334
2.193499 2.058241 30.790992 500.03561 1.016739 1.342556 0.816311 9.89708 22.443038 0.082531
2.209559 2.389011 16.956164 564.45593 0.440524 0.666281 0.4301 1.172649 28.651911 0.058405
1.530026 0.983959 54.167735 2364.839458 2.037517 1.404795 0.903949 7.716219 9.860122 0.103113
0.977396 1.462205 29.1782 1965.592267 1.359538 0.729573 0.176434 6.267631 8.394349 0.102594
1.121332 0.011094 25.164722 714.331036 0.539074 1.401942 0.636665 10.964365 28.801299 0.050119
1.622737 0.57045 54.712904 2066.878529 0.123216 0.222644 0.337901 6.065779 12.98031 0.011815
1.368588 0.195511 25.953395 945.503746 1.377436 1.990866 0.318155 2.196899 27.724447 0.095331
0.428683 0.514404 55.070782 1930.043816 0.921892 2.034817 0.425529 10.730775 13.994548 0.059968
1.268087 0.415632 75.594746 2005.996755 1.432939 0.94975 0.856417 7.030246 19.680962 0.086308
0.413108 1.629142 74.627353 2131.611048 0.310384 1.761125 0.272174 4.856958 15.585612 0.047051
1.313303 1.716738 49.914127 1556.076254 0.640867 1.480325 0.707249 4.410723 29.969006 0.049359
1.031504 0.408895 10.923939 2233.22865 1.231759 1.487357 0.226373 4.934923 23.220746 0.053138
1.104477 2.28813 19.908845 2247.265175 0.333178 1.022708 0.898203 9.085571 12.970738 0.032544
1.746483 0.540982 17.444954 1792.077566 1.713382 1.386895 0.977204 4.626812 17.375018 0.09387
0.41025 0.167153 79.401644 2224.312644 0.424731 1.446471 1.076752 0.952084 19.114609 0.037418
2.055528 1.928501 3.797171 1066.48046 1.054659 1.843853 0.835953 1.252145 18.923249 0.087452
1.468228 1.693589 75.053505 1744.722106 1.981413 0.758986 0.9918 5.672109 24.174771 0.158166
1.835695 1.32834 35.158472 2246.105551 1.825906 0.32728 0.156151 2.305984 9.140651 0.153132
1.713461 0.564512 74.903754 418.218302 0.766073 1.453888 0.130918 7.276303 13.751779 0.087806
0.701556 2.064377 26.613255 606.108832 0.450249 0.289147 0.238828 1.895119 21.824073 0.14253
0.342403 1.945488 91.99165 1148.727557 2.002926 1.151336 0.896608 1.970942 20.730662 0.525686
1.711887 2.472693 15.604148 1037.475253 0.195243 0.113377 0.690744 8.599853 6.927853 0.034203
1.133204 2.270673 32.831869 1060.064678 1.813695 0.625518 0.536566 8.686448 12.445496 0.287899
2.474717 2.336602 50.570936 1425.618891 1.56555 1.241588 0.027362 9.671464 10.937558 0.085777
1.091994 0.277451 65.254274 1382.843161 1.806994 1.030821 0.409787 4.581034 22.571549 0.132032
1.967801 2.104886 39.239587 1329.082807 0.327247 0.804081 1.026183 8.917688 16.051193 0.036347
2.362945 1.412079 73.997401 2420.965686 1.405386 1.137006 0.015576 2.257079 22.992525 0.055142
1.37005 0.998233 31.175991 2208.931826 1.742826 0.157592 0.801349 10.807246 9.929848 0.135899
0.374213 1.967018 27.776983 1143.942806 0.701237 0.164115 0.365424 9.331249 16.252364 0.09186
1.720972 2.119819 96.033171 844.817723 0.294634 1.81568 0.578946 9.975895 29.861807 0.073306
0.54946 2.233353 95.617853 1407.095827 2.091146 0.706932 0.248966 2.15837 5.786151 0.340222
1.585294 0.280624 3.406513 847.958422 0.810432 0.678952 0.517679 7.24183 7.140289 0.072856
0.516829 2.172563 3.376756 589.084199 1.742326 1.312966 0.313062 2.445251 16.179034 0.39488
1.296612 2.156639 7.2453 1423.134338 1.39617 1.099766 0.476909 7.153641 12.532919 0.114297
1.074916 0.346854 40.465768 1503.139259 1.26149 0.362806 0.733622 8.94082 28.144537 0.111944
1.228383 1.074015 98.968769 1398.574451 0.761486 1.707516 0.029094 5.705356 13.331523 0.059179
0.49107 0.379974 19.247056 1447.32792 0.301262 0.809551 0.534351 10.194812 20.360812 0.034342
1.158546 1.368596 62.111752 1709.209111 1.742145 2.086754 0.057812 7.425539 13.459697 0.06271
1.561672 0.48004 50.411815 1697.303608 1.500324 1.990978 0.548389 8.906482 17.729404 0.063811
1.297773 1.883652 96.592405 1356.020053 1.265213 1.788183 0.9334 9.340151 25.441977 0.054635
1.081897 1.372044 89.110619 663.963408 0.824419 2.059194 0.053195 0.158568 28.33419 0.10903
0.331488 2.463643 74.494896 763.959437 0.333264 1.216224 0.787449 10.563963 17.100706 0.06528
0.309978 1.02802 83.822207 569.797851 0.7008 1.424411 0.424645 1.721009 14.213987 0.306272
1.003393 1.771539 17.916802 587.102313 0.614683 1.638928 0.45342 2.515214 21.418677 0.088082
0.315268 1.108797 62.555633 664.185037 0.409758 1.984639 0.817756 6.421669 27.191643 0.080051
2.234137 2.246957 64.889081 1486.075759 0.800056 1.503803 0.164913 7.844096 20.709239 0.059116
0.52835 1.54603 71.772923 1427.66991 1.459949 0.418708 0.06771 2.072929 28.318975 0.215152
2.359715 1.656291 22.990142 1207.793554 1.63783 0.319852 0.199434 3.563603 27.454902 0.204368
1.085389 1.557562 60.638127 1677.610746 0.765249 0.602566 0.393827 10.632906 5.547579 0.045774
1.677312 2.489588 59.344932 671.998126 0.405253 0.166149 0.276448 5.4406 7.714891 0.077934
0.525706 1.063094 56.149749 1218.255178 0.273795 0.789128 0.939678 6.599073 12.839628 0.038892
0.375136 1.145278 63.848882 977.630445 0.646823 0.240811 0.692451 1.666691 27.025835 0.115809
1.604005 0.640529 27.166415 840.488641 0.16318 1.662797 0.614327 4.850687 24.163919 0.078164
1.081395 0.491927 78.657157 1508.536664 1.983384 0.68721 0.488786 8.786017 15.820029 0.167105
2.143373 0.203417 8.732843 599.382469 1.72631 0.6325 0.412599 4.711463 21.17975 0.236107
1.376675 2.06989 48.151683 444.859098 0.778632 1.563516 0.437943 10.079038 26.500968 0.096249
1.842013 1.437328 94.661095 562.38417 1.562575 1.307846 0.314804 2.861902 26.66787 0.135251
2.137364 2.429251 17.788201 892.97474 1.670164 1.431084 0.310279 8.294703 9.263396 0.118936
1.207348 2.2919 71.292063 784.514855 0.716055 1.892437 0.025441 2.318908 8.804746 0.087728
1.931209 0.008364 4.441974 1878.097388 0.591425 0.727405 0.401223 2.338079 21.851635 0.033143
2.32613 0.903683 53.542079 1095.586062 0.718223 1.849127 0.14603 4.563401 11.661563 0.071612
0.602348 0.269211 86.518258 1198.773632 0.790853 2.06584 0.238978 5.636833 12.379205 0.068985
0.311049 0.407062 30.646238 875.949178 0.112347 1.690109 0.795033 10.867527 18.053951 0.072997
0.717964 2.112829 4.881072 1823.75058 0.581329 1.443817 0.101659 1.090233 5.120754 0.045881
1.103134 0.475171 60.689304 537.627057 0.846148 0.735506 0.070117 7.205413 18.636366 0.081993
2.085698 1.35053 31.787835 661.995534 1.307441 0.391864 0.791493 4.862584 22.062808 0.209008
2.334999 1.681446 75.262261 930.500307 0.988392 0.911912 0.420619 8.475361 16.036244 0.062841
0.873288 1.193564 10.19115 1446.398833 0.560841 1.832013 0.882684 10.182585 5.134338 0.070688
1.447262 0.822032 53.082789 1461.301175 1.835386 1.434348 0.448234 5.736462 8.640742 0.100301
2.114761 2.138958 95.908301 594.776421 1.819954 0.684533 0.232185 3.665028 21.174101 0.325212
0.973213 1.058677 81.60655 629.378905 1.065155 0.560464 0.770151 8.276854 21.661399 0.127079
1.971578 0.704209 58.032798 1159.744239 1.163832 0.646742 0.24843 0.440237 26.492056 0.087347
1.014668 1.523211 32.058747 2492.855957 0.804656 2.083088 0.552403 1.992622 18.282605 0.0496
1.903804 1.286698 93.292777 1857.38636 1.941972 1.75928 0.609766 6.588934 8.052355 0.074453
1.864342 1.36415 50.054048 520.810239 1.701873 0.496675 0.79234 9.041507 10.625289 0.256301
1.147894 0.699897 55.047414 1834.414795 1.965188 0.775635 0.512731 2.580885 7.624822 0.143519
2.46779 2.310342 34.076479 2352.742563 0.918336 0.783411 0.00025 4.747855 27.628734 0.037387
0.496063 1.029815 89.546147 2454.578993 1.28448 0.851186 0.644919 9.705674 23.424861 0.071481
2.084515 2.092421 13.280995 1986.405197 1.339124 0.969601 0.330513 2.671437 25.907467 0.080615
0.905184 1.991914 11.118562 1130.034273 1.498796 0.953812 0.95448 8.771706 23.704435 0.19651
1.102945 2.422838 88.571446 640.233626 0.974932 1.609845 0.281488 0.418325 6.165661 0.352575
0.59051 2.0391 9.616686 1592.478194 0.519497 1.742831 0.13568 6.896099 8.460238 0.057677
2.496516 1.009229 85.105481 482.127035 0.165269 1.403404 0.902574 8.931587 17.908065 0.065653
1.398215 2.487307 45.455911 1068.605216 1.491612 1.259082 0.456869 2.458782 16.550937 0.145906
1.947237 2.060589 71.035934 1575.653163 0.78786 1.651718 0.337996 4.417965 24.129498 0.053645
2.273447 1.980897 45.757757 512.636483 0.528637 1.927421 1.032629 10.7256 18.494047 0.090634
1.886298 2.234446 76.549768 632.984028 2.017321 1.815301 0.817687 2.956716 14.756465 0.191803
1.241754 2.062557 10.672615 1302.692295 0.451284 1.183374 0.215008 6.226684 14.340872 0.055077
2.238812 1.168771 66.929612 1153.048863 0.675933 1.511959 0.300643 6.988806 14.395311 0.062781
2.473113 0.943108 52.303752 1624.122993 0.546177 2.049554 0.783407 0.687442 25.832689 0.06027
0.529304 1.430932 33.174042 2116.914363 1.251489 0.812281 0.544804 7.630106 17.501054 0.089671
1.08102 0.888908 89.239086 2217.503716 1.663144 0.135859 0.093536 4.223128 22.129419 0.120506
1.351606 0.473828 37.140026 994.384829 0.458717 0.657659 1.005144 3.717346 26.841771 0.037455
1.665293 0.873693 72.402774 1441.517251 0.276246 2.007576 0.862488 2.985593 11.252479 0.060195
1.149246 2.430105 88.301726 2224.702804 0.860212 1.020529 0.799985 4.000758 23.468734 0.037005
0.314619 1.885807 61.494005 1481.905634 0.496842 1.679052 0.507594 3.579627 12.865278 0.091956
0.767588 1.17218 25.05262 2011.17857 1.710384 2.040169 0.151127 7.889511 27.12991 0.067019
1.23538 2.425195 27.119198 1217.199941 0.401822 0.136137 0.779155 7.037085 27.305521 0.063448
1.498787 0.253147 94.307524 2454.306534 1.939018 0.515887 0.241457 8.980673 22.011062 0.134914
1.065796 2.417271 97.023318 2230.208099 2.056202 2.098663 0.477658 0.660955 8.254464 0.128096
1.557279 1.491521 13.511077 1832.800382 0.395845 0.874704 0.393167 3.368564 20.83198 0.03905
0.882405 1.251991 85.2271 2256.921316 0.989473 1.409549 0.075097 0.75229 28.958449 0.045999
0.960785 0.111893 74.778045 2290.678563 1.40338 1.892574 0.499288 1.793982 10.761763 0.058657
1.66604 1.604468 30.644481 934.424958 1.038884 0.12532 0.960341 8.577594 11.812847 0.13564
2.028514 0.497413 65.692746 568.153909 1.24814 1.246198 0.598849 10.678553 15.365319 0.118312
0.573393 0.734912 17.934664 1804.488726 1.78113 1.820437 0.248554 5.19203 7.93646 0.070399
2.264293 1.845207 23.614326 1771.966092 1.009608 1.828867 0.882622 1.141269 15.538154 0.062092
1.759232 1.125213 53.908356 2262.781234 1.077562 0.233034 0.381647 1.408015 10.621753 0.083672
0.388651 2.25108 18.804253 2191.376921 0.838509 0.672259 0.060581 3.164962 24.931059 0.184684
0.640075 0.277351 71.278467 1267.638495 1.393033 1.718863 1.055945 3.744289 13.205216 0.069688
1.462345 0.171472 10.531445 722.430766 0.189688 0.383956 0.830983 2.4732 23.88816 0.028811
1.123769 1.566701 55.655369 1612.111929 1.852073 0.582546 0.695518 10.887178 10.251108 0.160541
1.536528 1.87615 62.606055 945.009291 1.569904 1.101438 0.708006 7.277364 19.52284 0.125393
1.375768 0.28495 98.406183 1920.102015 1.796527 0.939728 0.158479 1.841611 11.162607 0.112828
2.277419 1.637246 14.604478 1942.994261 0.649216 1.184706 0.848342 9.509436 13.106916 0.038363
1.763972 0.050862 74.254873 2468.8747 2.032914 1.03615 0.899793 6.521194 29.532191 0.126585
1.521131 1.289013 65.166855 2183.26192 1.024227 0.402846 0.526449 1.729079 28.741155 0.077415
0.479729 2.287783 27.995716 645.245003 0.964623 0.914957 0.474108 7.952629 12.445237 0.270625
1.742207 2.491143 71.792384 1701.176024 0.976511 1.886785 0.190303 4.119492 26.781974 0.057599
1.250722 1.446913 76.406541 1088.951402 0.366978 2.066912 0.926201 1.302529 19.424482 0.062627
2.023741 0.758638 45.240942 1875.314563 1.453055 1.632491 0.194952 5.305263 25.784064 0.059528
2.273579 0.316954 4.582441 428.298235 0.425693 2.001149 0.474318 5.056266 13.675873 0.100474
0.860808 2.313765 68.396838 1528.915367 0.41364 1.75658 0.949406 9.398459 18.432598 0.050826
0.5694 0.952735 70.57388 940.259982 0.227118 1.030572 0.976642 6.238893 15.40233 0.051205
0.733784 0.135818 22.095123 1075.781921 0.340561 0.669377 0.100397 9.768716 8.837424 0.029958
1.717769 0.590113 3.865268 1185.634977 0.438148 1.105426 0.30206 11.083698 23.614491 0.039701
0.385724 2.471267 88.988174 614.29653 0.179509 2.057773 0.626193 3.85697 8.808342 0.248283
1.963242 1.051087 34.450779 1699.232672 1.965054 1.799564 0.562325 6.23571 27.746798 0.085906
1.499489 0.213635 75.715682 1625.60262 0.604875 0.119547 0.39053 6.259444 12.893543 0.052053
2.347479 0.148414 60.626126 1029.659136 0.925401 0.497634 0.19535 2.934544 12.12781 0.082496
2.19823 0.520443 32.409016 665.452957 0.285966 0.264779 0.345276 1.719844 21.67221 0.033633
2.479882 2.372586 68.743354 1323.388472 1.723908 0.335434 0.113946 1.494528 13.66756 0.196409
1.108936 1.607067 7.10282 1831.034688 1.594992 1.153732 0.282795 11.008644 5.807508 0.103922
2.064077 2.487807 31.235066 2397.037421 0.370578 1.106258 0.483943 1.872907 19.952314 0.035866
2.30391 2.06741 39.724805 634.952446 0.845097 0.773782 0.843846 7.225292 18.234395 0.070962
1.806643 0.835382 78.647703 874.843444 0.301372 1.631105 0.092198 9.10816 13.412513 0.068371
2.197144 1.773127 59.360849 754.106257 0.318572 0.549452 0.478757 3.502763 6.051921 0.03961
1.318263 2.361249 70.57423 1489.662478 1.714109 1.290447 0.286514 10.971965 29.757133 0.103395
2.321541 1.997166 73.843248 2291.916051 0.397878 0.295993 0.789625 7.130021 17.420598 0.023353
1.75639 0.12639 21.118702 2344.30017 1.962877 1.695208 0.324807 7.453128 29.695904 0.101006
0.827944 0.496859 53.883862 2324.41057 1.826441 0.881621 0.319128 1.044761 22.944775 0.10877
2.001563 1.286573 71.950888 1691.271864 1.122153 1.709754 1.005561 0.276439 13.177495 0.052753
2.343777 1.475821 9.108289 1957.653767 0.899676 1.46974 0.240932 8.369948 25.972889 0.057796
0.502397 1.763267 65.488142 2008.424097 0.612072 0.823776 1.066165 2.947333 22.30184 0.060534
0.496978 0.713974 29.867207 2399.484021 1.499505 1.671428 0.001543 10.134599 14.650913 0.057551
1.6517 1.452871 9.749776 1496.757866 1.08554 0.825054 0.204191 7.998192 21.960853 0.071055
1.80129 0.232915 49.452473 1104.504476 0.44079 1.935761 0.657085 2.970638 11.657424 0.056527
0.965715 2.152834 29.453932 1210.733922 1.201327 0.604471 0.955366 1.744041 10.72798 0.25974
2.045921 0.120944 89.547058 1693.475384 0.504106 2.033085 0.13554 10.032689 8.55545 0.038775
0.319947 1.475737 64.426793 2262.180256 2.089191 0.894778 0.212929 0.837068 28.248087 0.344726
1.698768 0.419655 8.866026 1750.215554 0.779339 0.287037 1.003923 6.339282 10.498381 0.062979
1.652121 0.926666 10.900503 1910.045759 1.938411 0.983097 0.293216 0.139253 11.348607 0.155202
2.150624 1.14818 19.740069 1942.539538 0.57668 0.930435 0.05136 9.168075 21.033894 0.036818
1.868173 2.484998 67.278905 868.121689 1.431194 1.392825 0.391131 11.087298 5.785584 0.075989
1.523625 0.091351 12.703789 2101.555301 0.981646 0.140409 0.264166 10.715573 17.222383 0.076174
2.38432 1.553698 99.395934 634.397927 0.446312 1.062976 0.180755 8.376514 16.99175 0.062849
0.665601 2.002848 30.099617 1598.742537 0.856926 1.990697 0.356535 5.155204 25.641071 0.056016
0.623436 1.879892 23.859096 555.312657 0.648614 1.633711 0.823958 0.040971 17.745609 0.143116
2.322715 2.465979 18.296523 1230.73745 2.070976 0.125945 0.854989 9.058759 11.680004 0.221359
0.424884 2.036576 33.217337 1865.028856 0.717217 0.674288 0.25163 1.792891 14.155255 0.173078
1.034716 0.12067 5.767829 2356.37644 0.682043 1.819877 0.637882 7.397855 21.351793 0.033395
1.093315 0.906184 51.874835 607.458926 1.372205 1.148193 0.84765 9.460606 23.812023 0.117751
1.861799 1.437903 30.079411 2277.687108 0.436905 0.781295 0.602139 3.876502 28.45228 0.029466
1.216074 2.446178 83.746058 1186.8071 0.272755 1.17037 0.754135 8.415681 14.752288 0.049462
2.257582 1.504699 22.596308 935.993832 0.24715 0.289937 0.890795 1.737091 13.480118 0.026665
1.079456 0.972487 64.429275 2005.979369 1.352276 0.99457 0.5656 9.899453 12.061026 0.070661
2.222318 0.0167 90.261061 979.550676 1.502238 0.567618 0.292499 1.04742 15.178625 0.139287
0.800168 1.300473 19.711161 1692.194744 1.538647 0.749042 0.479663 2.330321 21.486738 0.22041
2.274528 2.129564 38.590784 1787.218095 1.291003 0.25164 0.808987 2.732616 7.076233 0.125598
1.47136 1.37684 10.997121 1348.297056 1.282668 1.002175 0.330622 6.383692 26.655968 0.086165
1.085978 2.252255 81.398142 1147.915904 1.702569 1.919313 0.315216 6.835333 11.128065 0.078881
1.081304 0.595404 96.430844 868.783893 0.790731 1.768092 0.842699 2.314384 28.068239 0.069894
1.486569 1.723198 18.229927 2215.118271 2.007756 1.268728 1.065269 0.837018 20.620549 0.151387
1.971262 1.37372 77.048391 1666.396293 1.509823 1.579238 0.252593 11.026779 12.262637 0.053217
0.774534 1.446117 44.488252 1688.047237 1.272963 1.033976 0.52285 8.793706 10.487942 0.074635
1.184603 0.837282 8.063197 1575.115817 0.811646 1.662711 0.387442 0.212205 7.459304 0.076034
2.120143 0.649218 8.437035 1697.873843 0.641233 1.849456 0.096606 5.179556 5.977383 0.058302
1.792633 1.109988 42.516684 1917.76896 0.276447 0.626995 0.1346 0.32646 9.87619 0.028888
2.347243 2.214183 79.842212 1954.725226 1.906521 0.264935 0.775032 5.8781 25.450976 0.151913
0.632507 0.428556 69.195286 512.307479 1.084928 1.940165 0.771349 6.954141 17.238215 0.097824
2.241856 1.244647 30.318372 818.023445 1.221628 0.410533 0.650075 5.554133 17.701641 0.148934
0.646567 2.264336 63.535425 792.887096 1.892266 0.541292 1.084327 1.399327 29.205102 0.347006
1.226315 2.289189 36.766985 1278.514564 1.857709 0.814884 0.336624 6.019067 17.880674 0.254325
1.267921 2.396548 21.963688 2407.328751 1.368115 0.738171 0.955442 4.398338 13.921701 0.11837
0.383193 1.214998 63.996913 699.160526 1.674284 0.226355 0.457588 10.975893 23.407354 0.265951
1.724329 1.764365 70.08323 507.193252 0.344586 1.868214 0.434816 1.610529 12.81219 0.093619
0.803641 0.354889 33.289755 2145.421066 1.340919 0.259482 0.588116 4.981831 14.60171 0.101174
2.358698 0.747857 29.669371 1730.788845 1.039863 0.447393 1.046882 2.135054 14.509202 0.076915
0.430701 1.689035 10.675044 554.833685 1.344393 0.481729 0.922625 1.029271 18.044523 0.223516
1.96709 1.48647 70.640981 2362.101007 0.977685 0.305712 0.92492 2.976648 7.509277 0.070449
